:END_ID(Company),annDate:date,holderFullname:string,holdRatio:double,:START_ID(Holder),:TYPE
601216.SH,2020-10-30,乌海市君正科技产业有限责任公司,21.41,310,hold_stock
601216.SH,2020-10-30,田秀英,10.65,311,hold_stock
601216.SH,2020-10-30,中国证券金融股份有限公司,4.9,14,hold_stock
601216.SH,2020-10-30,香港中央结算有限公司(陆股通),1.1,64,hold_stock
601216.SH,2020-10-30,中信信诚资产-招商银行-诚融聚荷1号资产管理计划,0.91,312,hold_stock
601216.SH,2020-10-30,黄辉,0.5,313,hold_stock
601216.SH,2020-10-30,中央汇金资产管理有限责任公司,0.48,43,hold_stock
601216.SH,2020-10-30,戚石川,0.28,314,hold_stock
601678.SH,2020-10-30,金建全,1.68,315,hold_stock
601678.SH,2020-10-30,滨州水木有恒投资基金合伙企业(有限合伙),10.79,316,hold_stock
601678.SH,2020-10-30,张忠正,8.4,317,hold_stock
601678.SH,2020-10-30,石秦岭,3.61,318,hold_stock
601678.SH,2020-10-30,滨州市财金投资集团有限公司,2.74,319,hold_stock
601678.SH,2020-10-30,中央汇金资产管理有限责任公司,2.61,43,hold_stock
601678.SH,2020-10-30,滨化集团股份有限公司回购专用证券账户,2.55,320,hold_stock
601678.SH,2020-10-30,润物控股有限公司,1.7,321,hold_stock
601678.SH,2020-10-30,李德敏,1.69,322,hold_stock
601678.SH,2020-10-30,王黎明,1.68,323,hold_stock
603002.SH,2020-10-28,李剑东,0.34,324,hold_stock
603002.SH,2020-10-28,EPOXY BASE INVESTMENT HOLDING LTD.,41.29,325,hold_stock
603002.SH,2020-10-28,吴彩银,1.08,326,hold_stock
603002.SH,2020-10-28,肖声扬,1.04,327,hold_stock
603002.SH,2020-10-28,陈良,1.02,328,hold_stock
603002.SH,2020-10-28,黄晓霞,0.68,329,hold_stock
603002.SH,2020-10-28,刘占刚,0.57,330,hold_stock
603002.SH,2020-10-28,李凤燕,0.46,331,hold_stock
603002.SH,2020-10-28,徐大庆,0.37,332,hold_stock
603002.SH,2020-10-28,日月控股有限公司,0.35,333,hold_stock
603010.SH,2020-10-29,金译平,1.73,334,hold_stock
603010.SH,2020-10-29,临海市万盛投资有限公司,30.15,335,hold_stock
603010.SH,2020-10-29,高献国,8.42,336,hold_stock
603010.SH,2020-10-29,上海浦东发展银行股份有限公司-广发高端制造股票型发起式证券投资基金,4.66,337,hold_stock
603010.SH,2020-10-29,高峰,3.24,338,hold_stock
603010.SH,2020-10-29,周三昌,2.68,339,hold_stock
603010.SH,2020-10-29,郑国富,1.53,340,hold_stock
603010.SH,2020-10-29,勇新,1.49,341,hold_stock
603010.SH,2020-10-29,高远夏,1.45,342,hold_stock
603010.SH,2020-10-29,吴冬娥,0.86,343,hold_stock
603077.SH,2020-10-30,罗瑞林,0.31,344,hold_stock
603077.SH,2020-10-30,四川和邦投资集团有限公司,28.23,345,hold_stock
603077.SH,2020-10-30,四川省盐业总公司,7.93,346,hold_stock
603077.SH,2020-10-30,贺正刚,4.67,347,hold_stock
603077.SH,2020-10-30,四川和邦生物科技股份有限公司回购专用证券账户,3.54,348,hold_stock
603077.SH,2020-10-30,西部利得基金-兴业银行-华鑫国际信托-华鑫信托·慧智投资77号集合资金信托计划,3.43,349,hold_stock
603077.SH,2020-10-30,西部利得基金-兴业银行-华鑫国际信托-华鑫信托·慧智投资78号集合资金信托计划,3.11,349,hold_stock
603077.SH,2020-10-30,香港中央结算有限公司(陆股通),1.75,64,hold_stock
603077.SH,2020-10-30,李思强,0.3,350,hold_stock
603077.SH,2020-10-30,中国证券金融股份有限公司,0.46,14,hold_stock
603188.SH,2020-10-30,卢建平,1.55,351,hold_stock
603188.SH,2020-10-30,亚邦投资控股集团有限公司,28.84,352,hold_stock
603188.SH,2020-10-30,许旭东,3.87,353,hold_stock
603188.SH,2020-10-30,河南羚锐制药股份有限公司,2.78,354,hold_stock
603188.SH,2020-10-30,中国证券金融股份有限公司,2.37,14,hold_stock
603188.SH,2020-10-30,广东德汇投资管理有限公司-德汇尊享九号私募证券投资基金,1.03,355,hold_stock
603188.SH,2020-10-30,江苏亚邦染料股份有限公司回购专用证券账户,1.01,356,hold_stock
603188.SH,2020-10-30,杭柯达,0.93,357,hold_stock
603188.SH,2020-10-30,帅咏梅,0.91,358,hold_stock
603188.SH,2020-10-30,杨建泽,0.87,359,hold_stock
000510.SZ,2020-10-31,刘江东,10.05,360,hold_stock
000510.SZ,2020-10-31,四川金海马实业有限公司,8.06,361,hold_stock
000510.SZ,2020-10-24,深圳市特发集团有限公司,1.28,362,hold_stock
000510.SZ,2020-10-24,刘江东,11.05,360,hold_stock
000510.SZ,2020-10-24,四川金海马实业有限公司,8.06,361,hold_stock
000510.SZ,2020-10-24,德阳市国有资产经营有限公司,3.54,363,hold_stock
000510.SZ,2020-10-24,赵相革,2.15,364,hold_stock
000510.SZ,2020-10-24,汉龙实业发展有限公司,2.06,365,hold_stock
000510.SZ,2020-10-24,华创证券-证券行业支持民企发展系列之华创证券1号FOF单一资产管理计划-华创证券有限责任公司支持民企发展,2.0,366,hold_stock
000510.SZ,2020-10-24,刘莹,1.25,367,hold_stock
000523.SZ,2020-10-31,上海通怡投资管理有限公司-通怡梧桐11号私募证券投资基金,2.35,368,hold_stock
000523.SZ,2020-10-31,广州轻工工贸集团有限公司,31.04,369,hold_stock
000523.SZ,2020-10-31,广州国资发展控股有限公司,14.22,370,hold_stock
000523.SZ,2020-10-31,程裕民,0.79,371,hold_stock
000523.SZ,2020-10-31,李秀萍,0.53,372,hold_stock
000523.SZ,2020-10-31,黄长富,0.47,373,hold_stock
000523.SZ,2020-10-31,苑临轩,0.32,374,hold_stock
000523.SZ,2020-10-31,钟斌,0.32,375,hold_stock
000523.SZ,2020-10-31,胡世新,0.31,376,hold_stock
000523.SZ,2020-10-31,吕华盛,0.28,377,hold_stock
000545.SZ,2020-10-17,金浦投资控股集团有限公司,34.26,378,hold_stock
000545.SZ,2020-10-29,陈红妹,0.24,379,hold_stock
000545.SZ,2020-10-29,孙向昕,0.31,380,hold_stock
000545.SZ,2020-10-29,柳冰,0.35,381,hold_stock
000545.SZ,2020-10-29,李斌,0.39,95,hold_stock
000545.SZ,2020-10-29,张秀,0.81,382,hold_stock
000545.SZ,2020-10-29,肖国文,1.01,383,hold_stock
000545.SZ,2020-10-29,吉林恒金药业股份有限公司,1.32,384,hold_stock
000545.SZ,2020-10-29,广州无线电集团有限公司,1.39,385,hold_stock
000545.SZ,2020-10-29,镇江国有投资控股集团有限公司,1.69,266,hold_stock
000565.SZ,2020-10-29,欧玉君,0.41,386,hold_stock
000565.SZ,2020-10-29,重庆生命科技与新材料产业集团有限公司,40.55,387,hold_stock
000565.SZ,2020-10-29,汪新文,0.72,388,hold_stock
000565.SZ,2020-10-29,林尚德,0.69,389,hold_stock
000565.SZ,2020-10-29,赵璨,0.46,390,hold_stock
000565.SZ,2020-10-29,凌朝明,0.43,391,hold_stock
000565.SZ,2020-10-29,胡志平,0.34,392,hold_stock
000565.SZ,2020-10-29,金坚成,0.33,393,hold_stock
000565.SZ,2020-10-29,肖国,0.33,394,hold_stock
000565.SZ,2020-10-29,任汉英,0.27,395,hold_stock
000627.SZ,2020-10-31,刘益谦,12.9,396,hold_stock
000627.SZ,2020-10-31,新理益集团有限公司,42.13,397,hold_stock
000627.SZ,2020-10-31,王薇,11.25,398,hold_stock
000627.SZ,2020-10-31,民生加银基金-平安银行-民生加银鑫牛定向增发76号资产管理计划-民生中信建投南京5号定向资产管理计划,4.27,399,hold_stock
000627.SZ,2020-10-31,王扬超,1.42,400,hold_stock
000627.SZ,2020-10-31,香港中央结算有限公司(陆股通),1.17,64,hold_stock
000627.SZ,2020-10-31,中信建投证券股份有限公司,0.47,401,hold_stock
000627.SZ,2020-10-31,徐鹤林,0.43,402,hold_stock
000627.SZ,2020-10-31,渤海国际信托股份有限公司-渤海信托·恒利丰213号集合资金信托计划,0.42,403,hold_stock
000627.SZ,2020-10-31,招商证券股份有限公司,0.37,404,hold_stock
000635.SZ,2020-10-27,刘咏思,0.51,405,hold_stock
000635.SZ,2020-10-27,国电英力特能源化工集团股份有限公司,51.25,406,hold_stock
000635.SZ,2020-10-27,朴永松,1.26,407,hold_stock
000635.SZ,2020-10-27,梁浩权,1.11,408,hold_stock
000635.SZ,2020-10-27,谢红秀,0.56,409,hold_stock
000635.SZ,2020-10-27,国泰基金-工商银行-国泰基金格物1号资产管理计划,0.55,410,hold_stock
000635.SZ,2020-10-27,蔡学慧,0.49,411,hold_stock
000635.SZ,2020-10-27,吕红桃,0.45,412,hold_stock
000635.SZ,2020-10-27,刘满林,0.43,413,hold_stock
000635.SZ,2020-10-27,国泰基金-上海银行-国泰基金格物2号集合资产管理计划,0.41,410,hold_stock
000662.SZ,2020-10-31,聂宗道,0.51,414,hold_stock
000662.SZ,2020-10-31,锦州恒越投资有限公司,16.41,415,hold_stock
000662.SZ,2020-10-31,西藏朝阳投资有限公司,15.8,416,hold_stock
000662.SZ,2020-10-31,安徽京马投资有限公司,7.5,417,hold_stock
000662.SZ,2020-10-31,张宇,4.71,418,hold_stock
000662.SZ,2020-10-31,江阴浩然明达投资中心(有限合伙),3.81,419,hold_stock
000662.SZ,2020-10-31,北京浩泽嘉业投资有限公司,3.34,420,hold_stock
000662.SZ,2020-10-31,广西索芙特科技股份有限公司,3.28,421,hold_stock
000662.SZ,2020-10-31,上海谷欣投资有限公司,2.76,422,hold_stock
000662.SZ,2020-10-31,周朝阳,0.52,423,hold_stock
000683.SZ,2020-10-30,北京中稷弘立资产管理有限公司,0.82,424,hold_stock
000683.SZ,2020-10-30,内蒙古博源控股集团有限公司,28.6,425,hold_stock
000683.SZ,2020-10-30,内蒙古远兴能源股份有限公司回购专用证券账户,5.54,426,hold_stock
000683.SZ,2020-10-30,中国信达资产管理股份有限公司,5.1,290,hold_stock
000683.SZ,2020-10-30,广发证券股份有限公司-大成睿景灵活配置混合型证券投资基金,1.83,427,hold_stock
000683.SZ,2020-10-30,中国工商银行股份有限公司-华安媒体互联网混合型证券投资基金,1.75,241,hold_stock
000683.SZ,2020-10-30,中国农业银行股份有限公司-华安智能生活混合型证券投资基金,1.18,428,hold_stock
000683.SZ,2020-10-30,香港中央结算有限公司(陆股通),0.9,64,hold_stock
000683.SZ,2020-10-30,中国农业银行股份有限公司-大成新锐产业混合型证券投资基金,0.82,428,hold_stock
000683.SZ,2020-10-30,王勇,0.92,429,hold_stock
000698.SZ,2020-10-28,中国化工集团公司,1.2,430,hold_stock
000698.SZ,2020-10-28,沈阳化工集团有限公司,26.68,431,hold_stock
000698.SZ,2020-10-28,中国蓝星(集团)股份有限公司,19.35,132,hold_stock
000698.SZ,2020-10-28,国泰基金-浦发银行-国泰-禾盈1号资产管理计划,1.53,410,hold_stock
000698.SZ,2020-10-28,国泰基金-上海银行-国泰基金格物2号集合资产管理计划,1.36,410,hold_stock
000698.SZ,2020-10-28,易方达资产-工商银行-易方达资产华瑞3号资产管理计划,0.89,432,hold_stock
000698.SZ,2020-10-28,国泰基金-工商银行-国泰基金格物1号资产管理计划,0.65,410,hold_stock
000698.SZ,2020-10-28,佳兆业捷信物流(深圳)有限公司,0.6,433,hold_stock
000698.SZ,2020-10-28,"JPMORGAN CHASE BANK,NATIONAL ASSOCIATION",0.32,434,hold_stock
000698.SZ,2020-10-28,上海国际信托有限公司,0.32,435,hold_stock
000707.SZ,2020-10-28,戢中秋,0.56,436,hold_stock
000707.SZ,2020-10-28,陈于文,0.69,437,hold_stock
000707.SZ,2020-10-28,李虹,0.72,438,hold_stock
000707.SZ,2020-10-28,吴爱民,0.91,439,hold_stock
000707.SZ,2020-10-28,张寿清,1.03,440,hold_stock
000707.SZ,2020-10-28,赵章财,1.05,441,hold_stock
000707.SZ,2020-10-28,王建军,1.38,442,hold_stock
000707.SZ,2020-10-28,黄腾宇,1.59,443,hold_stock
000707.SZ,2020-10-28,伍文彬,1.83,444,hold_stock
000707.SZ,2020-10-28,湖北双环化工集团有限公司,25.11,445,hold_stock
000737.SZ,2020-10-22,刘庆福,0.35,446,hold_stock
000737.SZ,2020-10-22,山西焦煤运城盐化集团有限责任公司,25.69,447,hold_stock
000737.SZ,2020-10-22,西安高科建材科技有限公司,5.29,448,hold_stock
000737.SZ,2020-10-22,谭永开,0.96,449,hold_stock
000737.SZ,2020-10-22,山西焦煤金融资本投资控股有限公司,0.81,450,hold_stock
000737.SZ,2020-10-22,余川闽,0.67,451,hold_stock
000737.SZ,2020-10-22,李莲子,0.46,452,hold_stock
000737.SZ,2020-10-22,刘垚,0.42,453,hold_stock
000737.SZ,2020-10-22,郑建刚,0.37,454,hold_stock
000737.SZ,2020-10-22,方杰,0.36,455,hold_stock
000755.SZ,2020-10-29,李颖,0.48,456,hold_stock
000755.SZ,2020-10-29,珠海中投知本汇资产管理有限公司-珠海中投知本汇1号股票精选基金,0.57,457,hold_stock
000755.SZ,2020-10-29,霍建平,0.58,458,hold_stock
000755.SZ,2020-10-29,宋常青,0.88,459,hold_stock
000755.SZ,2020-10-29,张永刚,1.02,460,hold_stock
000755.SZ,2020-10-29,徐开东,1.24,23,hold_stock
000755.SZ,2020-10-29,山西省旅游投资控股集团有限公司,1.28,461,hold_stock
000755.SZ,2020-10-29,山西省国新能源发展集团有限公司,2.61,462,hold_stock
000755.SZ,2020-10-29,山西省经济建设投资集团有限公司,2.65,463,hold_stock
000755.SZ,2020-10-29,山西路桥建设集团有限公司,27.79,464,hold_stock
000818.SZ,2020-10-29,王世忱,0.4,465,hold_stock
000818.SZ,2020-10-29,赵海雁,0.43,466,hold_stock
000818.SZ,2020-10-29,王玉荣,0.46,467,hold_stock
000818.SZ,2020-10-29,香港中央结算有限公司(陆股通),0.51,64,hold_stock
000818.SZ,2020-10-29,张新容,0.72,468,hold_stock
000818.SZ,2020-10-29,全国社保基金六零四组合,0.73,469,hold_stock
000818.SZ,2020-10-29,张利群,0.79,470,hold_stock
000818.SZ,2020-10-29,杭州万珹投资合伙企业(有限合伙),1.18,471,hold_stock
000818.SZ,2020-10-29,彭朝晖,1.67,472,hold_stock
000818.SZ,2020-10-29,新余昊月信息技术有限公司,28.74,473,hold_stock
000822.SZ,2020-10-28,平安资管-工商银行-平安资产睿享2号资产管理产品,0.28,474,hold_stock
000822.SZ,2020-10-28,汇丰人寿保险有限公司-分红保险产品,0.3,475,hold_stock
000822.SZ,2020-10-28,中国建设银行股份有限公司-万家科创主题3年封闭运作灵活配置混合型证券投资基金,0.35,192,hold_stock
000822.SZ,2020-10-28,孙莹,0.53,476,hold_stock
000822.SZ,2020-10-28,平安健康保险股份有限公司-传统保险产品,0.56,477,hold_stock
000822.SZ,2020-10-28,中国工商银行股份有限公司-万家科创板2年定期开放混合型证券投资基金,0.62,241,hold_stock
000822.SZ,2020-10-28,平安资产-中国银行-众安乐享1号资产管理计划,0.78,212,hold_stock
000822.SZ,2020-10-28,平安资产-工商银行-平安资产如意28号保险资产管理产品,0.89,212,hold_stock
000822.SZ,2020-10-28,UBS   AG,1.98,478,hold_stock
000822.SZ,2020-10-28,山东海化集团有限公司,40.34,479,hold_stock
000887.SZ,2020-10-29,基本养老保险基金三零三组合,0.34,480,hold_stock
000887.SZ,2020-10-29,安徽中鼎控股(集团)股份有限公司,41.98,481,hold_stock
000887.SZ,2020-10-29,鹏华资产-平安银行-四川信托-四川信托-平安恒盈1号单一资金信托,1.65,482,hold_stock
000887.SZ,2020-10-29,全国社保基金一一六组合,1.51,143,hold_stock
000887.SZ,2020-10-29,香港中央结算有限公司(陆股通),1.4,64,hold_stock
000887.SZ,2020-10-29,安徽省铁路发展基金股份有限公司,1.17,483,hold_stock
000887.SZ,2020-10-29,杨竣凯,0.89,484,hold_stock
000887.SZ,2020-10-29,缪甦,0.63,485,hold_stock
000887.SZ,2020-10-29,深圳平安大华汇通财富-包商银行-安徽高新致远智慧城市产业基金(有限合伙),0.62,486,hold_stock
000887.SZ,2020-10-29,赵熙逸,0.43,487,hold_stock
000985.SZ,2020-10-29,王恩锦,0.39,488,hold_stock
000985.SZ,2020-10-29,林奇,0.34,489,hold_stock
000985.SZ,2020-10-29,孙定保,0.35,490,hold_stock
000985.SZ,2020-10-29,向美珍,0.36,491,hold_stock
000985.SZ,2020-10-29,林梦清,0.39,492,hold_stock
000985.SZ,2020-10-29,王琼艳,0.41,493,hold_stock
000985.SZ,2020-10-29,全国社保基金六零四组合,2.21,469,hold_stock
000985.SZ,2020-10-29,大庆高新国有资产运营有限公司,8.47,494,hold_stock
000985.SZ,2020-10-29,中国石油林源炼油有限公司,15.69,495,hold_stock
000985.SZ,2020-10-29,中国石油大庆石油化工有限公司,39.34,496,hold_stock
000990.SZ,2020-10-22,诚志股份有限公司回购专用证券账户,3.01,497,hold_stock
000990.SZ,2020-10-22,芜湖华融渝创投资中心(有限合伙),4.3908,498,hold_stock
000990.SZ,2020-10-22,珠海融文股权投资合伙企业(有限合伙),4.4026,499,hold_stock
000990.SZ,2020-10-22,宁波东方嘉元投资合伙企业(有限合伙),1.23,500,hold_stock
000990.SZ,2020-10-22,北京华清创业科技有限公司,2.63,501,hold_stock
000990.SZ,2020-10-22,肖燕丽,3.07,502,hold_stock
000990.SZ,2020-10-22,深圳万容控股有限公司,5.57,503,hold_stock
000990.SZ,2020-10-22,北京金信卓华投资中心(有限合伙),7.44,504,hold_stock
002010.SZ,2020-10-20,传化集团有限公司,61.84,505,hold_stock
002010.SZ,2020-10-20,华安未来资产-工商银行-传化集团专项资产管理计划,2.14,506,hold_stock
002010.SZ,2020-10-20,徐冠巨,1.95,507,hold_stock
002010.SZ,2020-10-20,上海国泰君安君彤投资管理有限公司-上海君彤璟联投资合伙企业(有限合伙),1.85,508,hold_stock
002010.SZ,2020-10-20,长安财富-广发银行-长安资产·传化物流股权投资专项资产管理计划,1.48,509,hold_stock
002010.SZ,2020-10-20,香港中央结算有限公司(陆股通),1.43,64,hold_stock
002010.SZ,2020-10-20,上海陆家嘴股权投资基金合伙企业(有限合伙),1.13,510,hold_stock
002010.SZ,2020-10-20,徐观宝,1.12,511,hold_stock
002010.SZ,2020-10-20,杭州金投资本管理有限公司,0.62,512,hold_stock
002010.SZ,2020-10-20,长城嘉信资产-宁波银行-王宝军,2.14,513,hold_stock
002014.SZ,2020-10-23,黄山永新股份有限公司-第一期员工持股计划,1.4,514,hold_stock
002014.SZ,2020-10-23,黄山永佳投资有限公司,31.06,515,hold_stock
002014.SZ,2020-10-23,奥瑞金科技股份有限公司,22.05,516,hold_stock
002014.SZ,2020-10-23,美佳粉末涂料有限公司,3.88,517,hold_stock
002014.SZ,2020-10-23,永邦中国投资有限公司,3.37,518,hold_stock
002014.SZ,2020-10-23,华泰证券股份有限公司-中庚价值领航混合型证券投资基金,2.25,519,hold_stock
002014.SZ,2020-10-23,大永真空科技股份有限公司,1.75,520,hold_stock
002014.SZ,2020-10-23,北京奥瑞金包装容器有限公司,1.64,521,hold_stock
002014.SZ,2020-10-23,广发证券股份有限公司-中庚小盘价值股票型证券投资基金,1.02,427,hold_stock
002014.SZ,2020-10-23,中央汇金资产管理有限责任公司,0.99,43,hold_stock
002037.SZ,2020-10-29,黄敏慧,0.63,522,hold_stock
002037.SZ,2020-10-29,伍腾,0.7,523,hold_stock
002037.SZ,2020-10-29,南京理工大学,0.91,524,hold_stock
002037.SZ,2020-10-29,瓮福(集团)有限责任公司,1.08,525,hold_stock
002037.SZ,2020-10-29,广东恒健资本管理有限公司,1.35,526,hold_stock
002037.SZ,2020-10-29,国元证券股份有限公司约定购回专用账户,2.36,527,hold_stock
