ts_code:ID(Company),name:string,area:string,industry:string,fullname:string,list_date:date,:LABEL
601888.SH,中国国旅,北京,旅游服务,中国国旅股份有限公司,2009-10-15,Company
601890.SH,亚星锚链,江苏,船舶,江苏亚星锚链股份有限公司,2010-12-28,Company
601898.SH,中煤能源,北京,煤炭开采,中国中煤能源股份有限公司,2008-02-01,Company
601899.SH,紫金矿业,福建,黄金,紫金矿业集团股份有限公司,2008-04-25,Company
601900.SH,南方传媒,广东,出版业,南方出版传媒股份有限公司,2016-02-15,Company
601901.SH,方正证券,湖南,证券,方正证券股份有限公司,2011-08-10,Company
601908.SH,京运通,北京,新型电力,北京京运通科技股份有限公司,2011-09-08,Company
601916.SH,浙商银行,浙江,银行,浙商银行股份有限公司,2019-11-26,Company
601918.SH,新集能源,安徽,煤炭开采,中煤新集能源股份有限公司,2007-12-19,Company
601919.SH,中远海控,天津,水运,中远海运控股股份有限公司,2007-06-26,Company
601928.SH,凤凰传媒,江苏,出版业,江苏凤凰出版传媒股份有限公司,2011-11-30,Company
601929.SH,吉视传媒,吉林,影视音像,吉视传媒股份有限公司,2012-02-23,Company
601933.SH,永辉超市,福建,超市连锁,永辉超市股份有限公司,2010-12-15,Company
601939.SH,建设银行,北京,银行,中国建设银行股份有限公司,2007-09-25,Company
601949.SH,中国出版,北京,出版业,中国出版传媒股份有限公司,2017-08-21,Company
601952.SH,苏垦农发,江苏,种植业,江苏省农垦农业发展股份有限公司,2017-05-15,Company
601958.SH,金钼股份,陕西,小金属,金堆城钼业股份有限公司,2008-04-17,Company
601965.SH,中国汽研,重庆,汽车服务,中国汽车工程研究院股份有限公司,2012-06-11,Company
601966.SH,玲珑轮胎,山东,汽车配件,山东玲珑轮胎股份有限公司,2016-07-06,Company
601968.SH,宝钢包装,上海,广告包装,上海宝钢包装股份有限公司,2015-06-11,Company
601969.SH,海南矿业,海南,普钢,海南矿业股份有限公司,2014-12-09,Company
601975.SH,招商南油,江苏,水运,招商局南京油运股份有限公司,2019-01-08,Company
601985.SH,中国核电,北京,新型电力,中国核能电力股份有限公司,2015-06-10,Company
601988.SH,中国银行,北京,银行,中国银行股份有限公司,2006-07-05,Company
601989.SH,中国重工,北京,船舶,中国船舶重工股份有限公司,2009-12-16,Company
601990.SH,南京证券,江苏,证券,南京证券股份有限公司,2018-06-13,Company
601991.SH,大唐发电,北京,火力发电,大唐国际发电股份有限公司,2006-12-20,Company
601992.SH,金隅集团,北京,水泥,北京金隅集团股份有限公司,2011-03-01,Company
601996.SH,丰林集团,广西,家居用品,广西丰林木业集团股份有限公司,2011-09-29,Company
601997.SH,贵阳银行,贵州,银行,贵阳银行股份有限公司,2016-08-16,Company
601998.SH,中信银行,北京,银行,中信银行股份有限公司,2007-04-27,Company
601999.SH,出版传媒,辽宁,出版业,北方联合出版传媒(集团)股份有限公司,2007-12-21,Company
603000.SH,人民网,北京,互联网,人民网股份有限公司,2012-04-27,Company
603001.SH,奥康国际,浙江,服饰,浙江奥康鞋业股份有限公司,2012-04-26,Company
603002.SH,宏昌电子,广东,化工原料,宏昌电子材料股份有限公司,2012-05-18,Company
603003.SH,龙宇燃油,上海,石油贸易,上海龙宇燃油股份有限公司,2012-08-17,Company
603005.SH,晶方科技,江苏,半导体,苏州晶方半导体科技股份有限公司,2014-02-10,Company
603006.SH,联明股份,上海,汽车配件,上海联明机械股份有限公司,2014-06-30,Company
603007.SH,花王股份,江苏,建筑工程,花王生态工程股份有限公司,2016-08-26,Company
603008.SH,喜临门,浙江,家居用品,喜临门家具股份有限公司,2012-07-17,Company
603009.SH,北特科技,上海,汽车配件,上海北特科技股份有限公司,2014-07-18,Company
603010.SH,万盛股份,浙江,化工原料,浙江万盛股份有限公司,2014-10-10,Company
603011.SH,合锻智能,安徽,机床制造,合肥合锻智能制造股份有限公司,2014-11-07,Company
603012.SH,创力集团,上海,专用机械,上海创力集团股份有限公司,2015-03-20,Company
603013.SH,亚普股份,江苏,汽车配件,亚普汽车部件股份有限公司,2018-05-09,Company
603015.SH,弘讯科技,浙江,电气设备,宁波弘讯科技股份有限公司,2015-03-03,Company
603016.SH,新宏泰,江苏,电气设备,无锡新宏泰电器科技股份有限公司,2016-07-01,Company
603017.SH,中衡设计,江苏,建筑工程,中衡设计集团股份有限公司,2014-12-31,Company
603018.SH,中设集团,江苏,建筑工程,中设设计集团股份有限公司,2014-10-13,Company
603019.SH,中科曙光,天津,IT设备,曙光信息产业股份有限公司,2014-11-06,Company
603020.SH,爱普股份,上海,食品,爱普香料集团股份有限公司,2015-03-25,Company
603021.SH,山东华鹏,山东,玻璃,山东华鹏玻璃股份有限公司,2015-04-23,Company
603022.SH,新通联,上海,广告包装,上海新通联包装股份有限公司,2015-05-18,Company
603023.SH,威帝股份,黑龙江,汽车配件,哈尔滨威帝电子股份有限公司,2015-05-27,Company
603025.SH,大豪科技,北京,IT设备,北京大豪科技股份有限公司,2015-04-22,Company
603026.SH,石大胜华,山东,化工原料,山东石大胜华化工集团股份有限公司,2015-05-29,Company
603027.SH,千禾味业,四川,食品,千禾味业食品股份有限公司,2016-03-07,Company
603028.SH,赛福天,江苏,钢加工,江苏赛福天钢索股份有限公司,2016-03-31,Company
603029.SH,天鹅股份,山东,农用机械,山东天鹅棉业机械股份有限公司,2016-04-27,Company
603030.SH,全筑股份,上海,装修装饰,上海全筑建筑装饰集团股份有限公司,2015-03-20,Company
603031.SH,安德利,安徽,百货,安徽安德利百货股份有限公司,2016-08-22,Company
603032.SH,德新交运,新疆,公路,德力西新疆交通运输集团股份有限公司,2017-01-05,Company
603033.SH,三维股份,浙江,橡胶,浙江三维橡胶制品股份有限公司,2016-12-07,Company
603035.SH,常熟汽饰,江苏,汽车配件,常熟市汽车饰件股份有限公司,2017-01-05,Company
603036.SH,如通股份,江苏,专用机械,江苏如通石油机械股份有限公司,2016-12-09,Company
603037.SH,凯众股份,上海,汽车配件,上海凯众材料科技股份有限公司,2017-01-20,Company
603038.SH,华立股份,广东,装修装饰,东莞市华立实业股份有限公司,2017-01-16,Company
603039.SH,泛微网络,上海,软件服务,上海泛微网络科技股份有限公司,2017-01-13,Company
603040.SH,新坐标,浙江,机械基件,杭州新坐标科技股份有限公司,2017-02-09,Company
603041.SH,美思德,江苏,化工原料,江苏美思德化学股份有限公司,2017-03-30,Company
603042.SH,华脉科技,江苏,通信设备,南京华脉科技股份有限公司,2017-06-02,Company
603043.SH,广州酒家,广东,食品,广州酒家集团股份有限公司,2017-06-27,Company
603045.SH,福达合金,浙江,电气设备,福达合金材料股份有限公司,2018-05-17,Company
603050.SH,科林电气,河北,电气设备,石家庄科林电气股份有限公司,2017-04-14,Company
603053.SH,成都燃气,四川,供气供热,成都燃气集团股份有限公司,2019-12-17,Company
603055.SH,台华新材,浙江,纺织,浙江台华新材料股份有限公司,2017-09-21,Company
603056.SH,德邦股份,上海,仓储物流,德邦物流股份有限公司,2018-01-16,Company
603058.SH,永吉股份,贵州,广告包装,贵州永吉印务股份有限公司,2016-12-23,Company
603059.SH,倍加洁,江苏,家居用品,倍加洁集团股份有限公司,2018-03-02,Company
603060.SH,国检集团,北京,建筑工程,中国建材检验认证集团股份有限公司,2016-11-09,Company
603063.SH,禾望电气,深圳,电气设备,深圳市禾望电气股份有限公司,2017-07-28,Company
603066.SH,音飞储存,江苏,仓储物流,南京音飞储存设备(集团)股份有限公司,2015-06-11,Company
603067.SH,振华股份,湖北,化工原料,湖北振华化学股份有限公司,2016-09-13,Company
603068.SH,博通集成,上海,半导体,博通集成电路(上海)股份有限公司,2019-04-15,Company
603069.SH,海汽集团,海南,公路,海南海汽运输集团股份有限公司,2016-07-12,Company
603076.SH,乐惠国际,浙江,专用机械,宁波乐惠国际工程装备股份有限公司,2017-11-13,Company
603077.SH,和邦生物,四川,化工原料,四川和邦生物科技股份有限公司,2012-07-31,Company
603078.SH,江化微,江苏,化工原料,江阴江化微电子材料股份有限公司,2017-04-10,Company
603079.SH,圣达生物,浙江,食品,浙江圣达生物药业股份有限公司,2017-08-23,Company
603080.SH,新疆火炬,新疆,供气供热,新疆火炬燃气股份有限公司,2018-01-03,Company
603081.SH,大丰实业,浙江,专用机械,浙江大丰实业股份有限公司,2017-04-20,Company
603083.SH,剑桥科技,上海,通信设备,上海剑桥科技股份有限公司,2017-11-10,Company
603085.SH,天成自控,浙江,汽车配件,浙江天成自控股份有限公司,2015-06-30,Company
603086.SH,先达股份,山东,农药化肥,山东先达农化股份有限公司,2017-05-11,Company
603088.SH,宁波精达,浙江,专用机械,宁波精达成形装备股份有限公司,2014-11-11,Company
603089.SH,正裕工业,浙江,汽车配件,浙江正裕工业股份有限公司,2017-01-26,Company
603090.SH,宏盛股份,江苏,专用机械,无锡宏盛换热器制造股份有限公司,2016-08-31,Company
603093.SH,南华期货,浙江,多元金融,南华期货股份有限公司,2019-08-30,Company
603095.SH,越剑智能,浙江,纺织机械,浙江越剑智能装备股份有限公司,2020-04-15,Company
603096.SH,新经典,天津,出版业,新经典文化股份有限公司,2017-04-25,Company
603098.SH,森特股份,北京,装修装饰,森特士兴集团股份有限公司,2016-12-16,Company
603099.SH,长白山,吉林,旅游景点,长白山旅游股份有限公司,2014-08-22,Company
603100.SH,川仪股份,重庆,电器仪表,重庆川仪自动化股份有限公司,2014-08-05,Company
603101.SH,汇嘉时代,新疆,百货,新疆汇嘉时代百货股份有限公司,2016-05-06,Company
603103.SH,横店影视,浙江,影视音像,横店影视股份有限公司,2017-10-12,Company
603105.SH,芯能科技,浙江,电气设备,浙江芯能光伏科技股份有限公司,2018-07-09,Company
603106.SH,恒银金融,天津,IT设备,恒银金融科技股份有限公司,2017-09-20,Company
603108.SH,润达医疗,上海,医药商业,上海润达医疗科技股份有限公司,2015-05-27,Company
603109.SH,神驰机电,重庆,电气设备,神驰机电股份有限公司,2019-12-31,Company
603110.SH,东方材料,浙江,染料涂料,新东方新材料股份有限公司,2017-10-13,Company
603111.SH,康尼机电,江苏,运输设备,南京康尼机电股份有限公司,2014-08-01,Company
603113.SH,金能科技,山东,化工原料,金能科技股份有限公司,2017-05-11,Company
603115.SH,海星股份,江苏,元器件,南通海星电子股份有限公司,2019-08-09,Company
603116.SH,红蜻蜓,浙江,服饰,浙江红蜻蜓鞋业股份有限公司,2015-06-29,Company
603117.SH,万林物流,江苏,仓储物流,江苏万林现代物流股份有限公司,2015-06-29,Company
603118.SH,共进股份,深圳,通信设备,深圳市共进电子股份有限公司,2015-02-25,Company
603121.SH,华培动力,上海,汽车配件,上海华培动力科技(集团)股份有限公司,2019-01-11,Company
603123.SH,翠微股份,北京,百货,北京翠微大厦股份有限公司,2012-05-03,Company
603126.SH,中材节能,天津,环境保护,中材节能股份有限公司,2014-07-31,Company
603127.SH,昭衍新药,北京,医疗保健,北京昭衍新药研究中心股份有限公司,2017-08-25,Company
603128.SH,华贸物流,上海,仓储物流,港中旅华贸国际物流股份有限公司,2012-05-29,Company
603129.SH,春风动力,浙江,摩托车,浙江春风动力股份有限公司,2017-08-18,Company
603131.SH,上海沪工,上海,专用机械,上海沪工焊接集团股份有限公司,2016-06-07,Company
603133.SH,碳元科技,江苏,元器件,碳元科技股份有限公司,2017-03-20,Company
603136.SH,天目湖,江苏,旅游景点,江苏天目湖旅游股份有限公司,2017-09-27,Company
603138.SH,海量数据,北京,软件服务,北京海量数据技术股份有限公司,2017-03-06,Company
603139.SH,康惠制药,陕西,中成药,陕西康惠制药股份有限公司,2017-04-21,Company
603156.SH,养元饮品,河北,软饮料,河北养元智汇饮品股份有限公司,2018-02-12,Company
603157.SH,拉夏贝尔,上海,服饰,上海拉夏贝尔服饰股份有限公司,2017-09-25,Company
603158.SH,腾龙股份,江苏,汽车配件,常州腾龙汽车零部件股份有限公司,2015-03-20,Company
603159.SH,上海亚虹,上海,专用机械,上海亚虹模具股份有限公司,2016-08-12,Company
603160.SH,汇顶科技,深圳,元器件,深圳市汇顶科技股份有限公司,2016-10-17,Company
603161.SH,科华控股,江苏,汽车配件,科华控股股份有限公司,2018-01-05,Company
603165.SH,荣晟环保,浙江,造纸,浙江荣晟环保纸业股份有限公司,2017-01-17,Company
603166.SH,福达股份,广西,汽车配件,桂林福达股份有限公司,2014-11-27,Company
603167.SH,渤海轮渡,山东,水运,渤海轮渡集团股份有限公司,2012-09-06,Company
603168.SH,莎普爱思,浙江,化学制药,浙江莎普爱思药业股份有限公司,2014-07-02,Company
603169.SH,兰石重装,甘肃,专用机械,兰州兰石重型装备股份有限公司,2014-10-09,Company
603177.SH,德创环保,浙江,环境保护,浙江德创环保科技股份有限公司,2017-02-07,Company
603178.SH,圣龙股份,浙江,汽车配件,宁波圣龙汽车动力系统股份有限公司,2017-03-28,Company
603179.SH,新泉股份,江苏,汽车配件,江苏新泉汽车饰件股份有限公司,2017-03-17,Company
603180.SH,金牌厨柜,福建,家居用品,厦门金牌厨柜股份有限公司,2017-05-12,Company
603181.SH,皇马科技,浙江,化工原料,浙江皇马科技股份有限公司,2017-08-24,Company
603183.SH,建研院,江苏,建筑工程,苏州市建筑科学研究院集团股份有限公司,2017-09-05,Company
603185.SH,上机数控,江苏,机床制造,无锡上机数控股份有限公司,2018-12-28,Company
603186.SH,华正新材,浙江,元器件,浙江华正新材料股份有限公司,2017-01-03,Company
603187.SH,海容冷链,山东,机械基件,青岛海容商用冷链股份有限公司,2018-11-29,Company
603188.SH,ST亚邦,江苏,染料涂料,江苏亚邦染料股份有限公司,2014-09-09,Company
603189.SH,网达软件,上海,软件服务,上海网达软件股份有限公司,2016-09-14,Company
603192.SH,汇得科技,上海,化工原料,上海汇得科技股份有限公司,2018-08-28,Company
603195.SH,公牛集团,浙江,电气设备,公牛集团股份有限公司,2020-02-06,Company
603196.SH,日播时尚,上海,服饰,日播时尚集团股份有限公司,2017-05-31,Company
603197.SH,保隆科技,上海,汽车配件,上海保隆汽车科技股份有限公司,2017-05-19,Company
603198.SH,迎驾贡酒,安徽,白酒,安徽迎驾贡酒股份有限公司,2015-05-28,Company
603199.SH,九华旅游,安徽,旅游景点,安徽九华山旅游发展股份有限公司,2015-03-26,Company
603200.SH,上海洗霸,上海,环境保护,上海洗霸科技股份有限公司,2017-06-01,Company
603203.SH,快克股份,江苏,专用机械,快克智能装备股份有限公司,2016-11-08,Company
603208.SH,江山欧派,浙江,家居用品,江山欧派门业股份有限公司,2017-02-10,Company
603212.SH,赛伍技术,江苏,塑料,苏州赛伍应用技术股份有限公司,2020-04-30,Company
603214.SH,爱婴室,上海,百货,上海爱婴室商务服务股份有限公司,2018-03-30,Company
603217.SH,元利科技,山东,化工原料,元利化学集团股份有限公司,2019-06-20,Company
603218.SH,日月股份,浙江,工程机械,日月重工股份有限公司,2016-12-28,Company
603220.SH,中贝通信,湖北,通信设备,中贝通信集团股份有限公司,2018-11-15,Company
603221.SH,爱丽家居,江苏,家居用品,张家港爱丽家居科技股份有限公司,2020-03-23,Company
603222.SH,济民制药,浙江,化学制药,济民健康管理股份有限公司,2015-02-17,Company
603223.SH,恒通股份,山东,供气供热,恒通物流股份有限公司,2015-06-30,Company
603225.SH,新凤鸣,浙江,化纤,新凤鸣集团股份有限公司,2017-04-18,Company
603226.SH,菲林格尔,上海,家居用品,菲林格尔家居科技股份有限公司,2017-06-15,Company
603227.SH,雪峰科技,新疆,化工原料,新疆雪峰科技(集团)股份有限公司,2015-05-15,Company
603228.SH,景旺电子,深圳,元器件,深圳市景旺电子股份有限公司,2017-01-06,Company
603229.SH,奥翔药业,浙江,化学制药,浙江奥翔药业股份有限公司,2017-05-09,Company
603232.SH,格尔软件,上海,软件服务,格尔软件股份有限公司,2017-04-21,Company
603233.SH,大参林,广东,医药商业,大参林医药集团股份有限公司,2017-07-31,Company
603236.SH,移远通信,上海,通信设备,上海移远通信技术股份有限公司,2019-07-16,Company
603238.SH,诺邦股份,浙江,纺织,杭州诺邦无纺股份有限公司,2017-02-22,Company
603239.SH,浙江仙通,浙江,汽车配件,浙江仙通橡塑股份有限公司,2016-12-30,Company
603256.SH,宏和科技,上海,玻璃,宏和电子材料科技股份有限公司,2019-07-19,Company
603258.SH,电魂网络,浙江,互联网,杭州电魂网络科技股份有限公司,2016-10-26,Company
603259.SH,药明康德,江苏,化学制药,无锡药明康德新药开发股份有限公司,2018-05-08,Company
603260.SH,合盛硅业,浙江,化工原料,合盛硅业股份有限公司,2017-10-30,Company
603266.SH,天龙股份,浙江,塑料,宁波天龙电子股份有限公司,2017-01-10,Company
603267.SH,鸿远电子,北京,元器件,北京元六鸿远电子科技股份有限公司,2019-05-15,Company
603268.SH,松发股份,广东,陶瓷,广东松发陶瓷股份有限公司,2015-03-19,Company
603269.SH,海鸥股份,江苏,机械基件,江苏海鸥冷却塔股份有限公司,2017-05-17,Company
603277.SH,银都股份,浙江,专用机械,银都餐饮设备股份有限公司,2017-09-11,Company
603278.SH,大业股份,山东,钢加工,山东大业股份有限公司,2017-11-13,Company
603279.SH,景津环保,山东,环境保护,景津环保股份有限公司,2019-07-29,Company
603283.SH,赛腾股份,江苏,专用机械,苏州赛腾精密电子股份有限公司,2017-12-25,Company
603286.SH,日盈电子,江苏,汽车配件,江苏日盈电子股份有限公司,2017-06-27,Company
603288.SH,海天味业,广东,食品,佛山市海天调味食品股份有限公司,2014-02-11,Company
603289.SH,泰瑞机器,浙江,专用机械,泰瑞机器股份有限公司,2017-10-31,Company
603290.SH,斯达半导,浙江,半导体,嘉兴斯达半导体股份有限公司,2020-02-04,Company
603297.SH,永新光学,浙江,电器仪表,宁波永新光学股份有限公司,2018-09-10,Company
603298.SH,杭叉集团,浙江,专用机械,杭叉集团股份有限公司,2016-12-27,Company
603299.SH,苏盐井神,江苏,化工原料,江苏苏盐井神股份有限公司,2015-12-31,Company
603300.SH,华铁应急,浙江,钢加工,浙江华铁应急设备科技股份有限公司,2015-05-29,Company
603301.SH,振德医疗,浙江,医疗保健,振德医疗用品股份有限公司,2018-04-12,Company
603303.SH,得邦照明,浙江,家用电器,横店集团得邦照明股份有限公司,2017-03-30,Company
603305.SH,旭升股份,浙江,汽车配件,宁波旭升汽车技术股份有限公司,2017-07-10,Company
603306.SH,华懋科技,福建,汽车配件,华懋(厦门)新材料科技股份有限公司,2014-09-26,Company
603308.SH,应流股份,安徽,专用机械,安徽应流机电股份有限公司,2014-01-22,Company
603309.SH,维力医疗,广东,医疗保健,广州维力医疗器械股份有限公司,2015-03-02,Company
603311.SH,金海环境,浙江,专用机械,浙江金海环境技术股份有限公司,2015-05-18,Company
603313.SH,梦百合,江苏,家居用品,梦百合家居科技股份有限公司,2016-10-13,Company
603315.SH,福鞍股份,辽宁,机械基件,辽宁福鞍重工股份有限公司,2015-04-24,Company
603316.SH,诚邦股份,浙江,建筑工程,诚邦生态环境股份有限公司,2017-06-19,Company
603317.SH,天味食品,四川,食品,四川天味食品集团股份有限公司,2019-04-16,Company
603318.SH,派思股份,辽宁,专用机械,大连派思燃气系统股份有限公司,2015-04-24,Company
603319.SH,湘油泵,湖南,汽车配件,湖南机油泵股份有限公司,2016-11-30,Company
603320.SH,迪贝电气,浙江,机械基件,浙江迪贝电气股份有限公司,2017-05-02,Company
603321.SH,梅轮电梯,浙江,运输设备,浙江梅轮电梯股份有限公司,2017-09-15,Company
603322.SH,超讯通信,广东,通信设备,超讯通信股份有限公司,2016-07-28,Company
603323.SH,苏农银行,江苏,银行,江苏苏州农村商业银行股份有限公司,2016-11-29,Company
603326.SH,我乐家居,江苏,家居用品,南京我乐家居股份有限公司,2017-06-16,Company
603327.SH,福蓉科技,四川,元器件,四川福蓉科技股份公司,2019-05-23,Company
603328.SH,依顿电子,广东,元器件,广东依顿电子科技股份有限公司,2014-07-01,Company
603329.SH,上海雅仕,上海,仓储物流,上海雅仕投资发展股份有限公司,2017-12-29,Company
603330.SH,上海天洋,上海,塑料,上海天洋热熔粘接材料股份有限公司,2017-02-13,Company
603331.SH,百达精工,浙江,专用机械,浙江百达精工股份有限公司,2017-07-05,Company
603332.SH,苏州龙杰,江苏,化纤,苏州龙杰特种纤维股份有限公司,2019-01-17,Company
603333.SH,尚纬股份,四川,电气设备,尚纬股份有限公司,2012-05-07,Company
603335.SH,迪生力,广东,汽车配件,广东迪生力汽配股份有限公司,2017-06-20,Company
603336.SH,宏辉果蔬,广东,农业综合,宏辉果蔬股份有限公司,2016-11-24,Company
603337.SH,杰克股份,浙江,纺织机械,杰克缝纫机股份有限公司,2017-01-19,Company
603338.SH,浙江鼎力,浙江,专用机械,浙江鼎力机械股份有限公司,2015-03-25,Company
603339.SH,四方科技,江苏,专用机械,四方科技集团股份有限公司,2016-05-19,Company
603345.SH,安井食品,福建,食品,福建安井食品股份有限公司,2017-02-22,Company
603348.SH,文灿股份,广东,汽车配件,广东文灿压铸股份有限公司,2018-04-26,Company
603351.SH,威尔药业,江苏,化学制药,南京威尔药业集团股份有限公司,2019-01-30,Company
603353.SH,和顺石油,湖南,石油贸易,湖南和顺石油股份有限公司,2020-04-07,Company
603355.SH,莱克电气,江苏,家用电器,莱克电气股份有限公司,2015-05-13,Company
603356.SH,华菱精工,安徽,机械基件,宣城市华菱精工科技股份有限公司,2018-01-24,Company
603357.SH,设计总院,安徽,建筑工程,安徽省交通规划设计研究总院股份有限公司,2017-08-01,Company
603358.SH,华达科技,江苏,汽车配件,华达汽车科技股份有限公司,2017-01-25,Company
603359.SH,东珠生态,江苏,环境保护,东珠生态环保股份有限公司,2017-09-01,Company
603360.SH,百傲化学,辽宁,化工原料,大连百傲化学股份有限公司,2017-02-06,Company
603363.SH,傲农生物,福建,饲料,福建傲农生物科技集团股份有限公司,2017-09-26,Company
603365.SH,水星家纺,上海,纺织,上海水星家用纺织品股份有限公司,2017-11-20,Company
603366.SH,日出东方,江苏,家用电器,日出东方控股股份有限公司,2012-05-21,Company
603367.SH,辰欣药业,山东,化学制药,辰欣药业股份有限公司,2017-09-29,Company
603368.SH,柳药股份,广西,医药商业,广西柳州医药股份有限公司,2014-12-04,Company
603369.SH,今世缘,江苏,白酒,江苏今世缘酒业股份有限公司,2014-07-03,Company
603377.SH,东方时尚,北京,汽车服务,东方时尚驾驶学校股份有限公司,2016-02-05,Company
603378.SH,亚士创能,上海,染料涂料,亚士创能科技(上海)股份有限公司,2017-09-28,Company
603379.SH,三美股份,浙江,化工原料,浙江三美化工股份有限公司,2019-04-02,Company
603380.SH,易德龙,江苏,元器件,苏州易德龙科技股份有限公司,2017-06-22,Company
603383.SH,顶点软件,福建,软件服务,福建顶点软件股份有限公司,2017-05-22,Company
603385.SH,惠达卫浴,河北,家居用品,惠达卫浴股份有限公司,2017-04-05,Company
603386.SH,广东骏亚,广东,元器件,广东骏亚电子科技股份有限公司,2017-09-12,Company
603387.SH,基蛋生物,江苏,医疗保健,基蛋生物科技股份有限公司,2017-07-17,Company
603388.SH,元成股份,浙江,建筑工程,元成环境股份有限公司,2017-03-24,Company
603389.SH,*ST亚振,江苏,家居用品,亚振家居股份有限公司,2016-12-15,Company
603390.SH,通达电气,广东,汽车配件,广州通达汽车电气股份有限公司,2019-11-25,Company
603392.SH,万泰生物,北京,医疗保健,北京万泰生物药业股份有限公司,2020-04-29,Company
603393.SH,新天然气,新疆,供气供热,新疆鑫泰天然气股份有限公司,2016-09-12,Company
603396.SH,金辰股份,辽宁,专用机械,营口金辰机械股份有限公司,2017-10-18,Company
603398.SH,邦宝益智,广东,文教休闲,广东邦宝益智玩具股份有限公司,2015-12-09,Company
603399.SH,吉翔股份,辽宁,小金属,锦州吉翔钼业股份有限公司,2012-08-24,Company
603416.SH,信捷电气,江苏,电气设备,无锡信捷电气股份有限公司,2016-12-21,Company
603421.SH,鼎信通讯,山东,通信设备,青岛鼎信通讯股份有限公司,2016-10-11,Company
603429.SH,集友股份,安徽,广告包装,安徽集友新材料股份有限公司,2017-01-24,Company
603439.SH,贵州三力,贵州,中成药,贵州三力制药股份有限公司,2020-04-28,Company
603444.SH,吉比特,福建,互联网,厦门吉比特网络技术股份有限公司,2017-01-04,Company
603456.SH,九洲药业,浙江,化学制药,浙江九洲药业股份有限公司,2014-10-10,Company
603458.SH,勘设股份,贵州,建筑工程,贵州省交通规划勘察设计研究院股份有限公司,2017-08-09,Company
603466.SH,风语筑,上海,文教休闲,上海风语筑文化科技股份有限公司,2017-10-20,Company
603477.SH,振静股份,四川,纺织,四川振静股份有限公司,2017-12-18,Company
603486.SH,科沃斯,江苏,家用电器,科沃斯机器人股份有限公司,2018-05-28,Company
603488.SH,展鹏科技,江苏,电气设备,展鹏科技股份有限公司,2017-05-16,Company
603489.SH,八方股份,江苏,电气设备,八方电气(苏州)股份有限公司,2019-11-11,Company
603496.SH,恒为科技,上海,IT设备,恒为科技(上海)股份有限公司,2017-06-07,Company
603499.SH,翔港科技,上海,广告包装,上海翔港包装科技股份有限公司,2017-10-16,Company
603500.SH,祥和实业,浙江,运输设备,浙江天台祥和实业股份有限公司,2017-09-04,Company
603501.SH,韦尔股份,上海,半导体,上海韦尔半导体股份有限公司,2017-05-04,Company
603505.SH,金石资源,浙江,矿物制品,金石资源集团股份有限公司,2017-05-03,Company
603506.SH,南都物业,浙江,房产服务,南都物业服务集团股份有限公司,2018-02-01,Company
603507.SH,振江股份,江苏,钢加工,江苏振江新能源装备股份有限公司,2017-11-06,Company
603508.SH,思维列控,河南,软件服务,河南思维自动化设备股份有限公司,2015-12-24,Company
603515.SH,欧普照明,上海,电气设备,欧普照明股份有限公司,2016-08-19,Company
603516.SH,淳中科技,北京,通信设备,北京淳中科技股份有限公司,2018-02-02,Company
603517.SH,绝味食品,湖南,食品,绝味食品股份有限公司,2017-03-17,Company
603518.SH,锦泓集团,江苏,服饰,锦泓时装集团股份有限公司,2014-12-03,Company
603519.SH,立霸股份,江苏,家用电器,江苏立霸实业股份有限公司,2015-03-19,Company
603520.SH,司太立,浙江,化学制药,浙江司太立制药股份有限公司,2016-03-09,Company
603527.SH,众源新材,安徽,铜,安徽众源新材料股份有限公司,2017-09-07,Company
603528.SH,多伦科技,江苏,软件服务,多伦科技股份有限公司,2016-05-03,Company
603530.SH,神马电力,江苏,电气设备,江苏神马电力股份有限公司,2019-08-05,Company
603533.SH,掌阅科技,北京,互联网,掌阅科技股份有限公司,2017-09-21,Company
603535.SH,嘉诚国际,广东,仓储物流,广州市嘉诚国际物流股份有限公司,2017-08-08,Company
603536.SH,惠发食品,山东,食品,山东惠发食品股份有限公司,2017-06-13,Company
603538.SH,美诺华,浙江,化学制药,宁波美诺华药业股份有限公司,2017-04-07,Company
603551.SH,奥普家居,浙江,家居用品,奥普家居股份有限公司,2020-01-15,Company
603555.SH,*ST贵人,福建,服饰,贵人鸟股份有限公司,2014-01-24,Company
603556.SH,海兴电力,浙江,电器仪表,杭州海兴电力科技股份有限公司,2016-11-10,Company
603557.SH,起步股份,浙江,服饰,起步股份有限公司,2017-08-18,Company
603558.SH,健盛集团,浙江,纺织,浙江健盛集团股份有限公司,2015-01-27,Company
603559.SH,中通国脉,吉林,通信设备,中通国脉通信股份有限公司,2016-12-02,Company
603566.SH,普莱柯,河南,生物制药,普莱柯生物工程股份有限公司,2015-05-18,Company
603567.SH,珍宝岛,黑龙江,中成药,黑龙江珍宝岛药业股份有限公司,2015-04-24,Company
603568.SH,伟明环保,浙江,环境保护,浙江伟明环保股份有限公司,2015-05-28,Company
603569.SH,长久物流,北京,仓储物流,北京长久物流股份有限公司,2016-08-10,Company
603577.SH,汇金通,山东,钢加工,青岛汇金通电力设备股份有限公司,2016-12-22,Company
603578.SH,三星新材,浙江,玻璃,浙江三星新材股份有限公司,2017-03-06,Company
603579.SH,荣泰健康,上海,医疗保健,上海荣泰健康科技股份有限公司,2017-01-11,Company
603580.SH,艾艾精工,上海,化工原料,艾艾精密工业输送系统(上海)股份有限公司,2017-05-25,Company
